day,hour,time,time_h,open,open_h,setup,aosetup,telsetup,offsets,wfs,mode,magnitude
20181026,08:54:53,921,0.255833333333,589,0.163611111111,318,150,168,13,LBTI,FLAOAO,5.28000020981
20181026,09:10:23,489,0.135833333333,301,0.0836111111111,187,109,78,0,LBTI,FLAOAO,5.28000020981
20181027,02:11:57,4188,1.16333333333,3496,0.971111111111,596,138,458,95,LBTI,FLAOAO,6.94999980927
20181027,03:23:04,1326,0.368333333333,1049,0.291388888889,232,138,94,44,LBTI,FLAOAO,6.94999980927
20181027,03:47:35,1060,0.294444444444,842,0.233888888889,203,108,94,14,LBTI,FLAOAO,6.94999980927
20181027,04:07:57,824,0.228888888889,559,0.155277777778,255,171,83,10,LBTI,FLAOAO,6.94999980927
20181027,04:49:35,796,0.221111111111,574,0.159444444444,222,150,71,0,LBTI,FLAOAO,6.94999980927
20181027,11:54:16,757,0.210277777778,430,0.119444444444,291,136,154,35,LBTI,FLAOAO,5.25
20181027,12:08:17,4109,1.14138888889,2970,0.825,136,122,14,1002,LBTI,FLAOAO,5.25
20181029,03:27:24,1011,0.280833333333,770,0.213888888889,169,128,40,71,LBTI,FLAOAO,2.42000007629
20181029,03:51:27,862,0.239444444444,561,0.155833333333,282,230,51,19,LBTI,FLAOAO,16.1000003815
20181029,04:07:24,1528,0.424444444444,1269,0.3525,188,128,60,71,LBTI,FLAOAO,16.1000003815
20181101,01:07:01,837,0.2325,271,0.0752777777778,566,343,222,0,FLAO,FLAOAO,8.10999965668
20181101,01:37:06,931,0.258611111111,188,0.0522222222222,743,401,341,0,FLAO,FLAOAO,8.64000034332
20181101,02:26:50,5068,1.40777777778,4489,1.24694444444,400,282,117,179,FLAO,FLAOAO,8.64000034332
20181101,04:20:48,889,0.246944444444,223,0.0619444444444,618,539,79,48,FLAO,FLAOAO,12.1599998474
20181101,04:35:46,7200,2.0,6822,1.895,378,316,62,0,FLAO,FLAOAO,12.1599998474
20181101,06:44:50,2185,0.606944444444,1498,0.416111111111,686,309,377,0,FLAO,FLAOAO,15.8000001907
20181102,01:28:55,744,0.206666666667,206,0.0572222222222,537,295,242,0,FLAO,FLAOAO,7.0
20181102,01:57:43,1096,0.304444444444,76,0.0211111111111,1019,356,663,0,FLAO,FLAOAO,15.9300003052
20181102,02:17:57,2036,0.565555555556,1592,0.442222222222,276,188,87,167,FLAO,FLAOAO,15.9309997559
20181103,01:24:16,3385,0.940277777778,2618,0.727222222222,767,387,379,0,FLAO,FLAOAO,11.6999998093
20181106,00:52:36,1044,0.29,411,0.114166666667,632,342,290,0,FLAO,FLAOAO,8.85000038147
20181108,02:09:56,1275,0.354166666667,933,0.259166666667,330,328,1,11,FLAO,FLAOAO,8.64000034332
20181108,03:17:29,4508,1.25222222222,3258,0.905,679,297,382,571,FLAO,FLAOAO,8.64000034332
20181108,04:48:39,4533,1.25916666667,3395,0.943055555556,593,261,332,544,FLAO,FLAOAO,8.5
20181109,06:45:38,5191,1.44194444444,3851,1.06972222222,748,401,346,591,FLAO,FLAOAO,7.80000019073
20181109,09:39:24,1772,0.492222222222,1241,0.344722222222,505,272,233,25,FLAO,FLAOAO,15.3199996948
20181109,10:09:01,2377,0.660277777778,1384,0.384444444444,415,285,129,578,FLAO,FLAOAO,15.9300003052
20181109,11:07:49,1256,0.348888888889,311,0.0863888888889,919,241,677,25,FLAO,FLAOAO,15.3199996948
20181110,01:05:40,783,0.2175,81,0.0225,701,447,254,0,FLAO,FLAOAO,6.40999984741
20181110,08:48:38,3140,0.872222222222,2254,0.626111111111,748,641,106,137,FLAO,FLAOAO,8.5
20181117,10:00:14,1604,0.445555555556,640,0.177777777778,936,270,665,27,FLAO,FLAOTT,12.8599996567
20181117,10:28:51,4096,1.13777777778,3288,0.913333333333,425,256,168,383,FLAO,FLAOTT,12.8599996567
20181120,12:27:44,859,0.238611111111,351,0.0975,470,284,186,37,FLAO,FLAOTT,14.3599996567
20181122,00:45:12,2726,0.757222222222,1911,0.530833333333,814,727,87,0,FLAO,FLAOAO,6.51999998093
20181122,01:45:33,1246,0.346111111111,776,0.215555555556,448,319,128,21,FLAO,FLAOAO,12.3000001907
20181124,01:08:00,2108,0.585555555556,1620,0.45,477,400,77,9,FLAO,FLAOAO,13.8000001907
20181124,01:57:18,8623,2.39527777778,7852,2.18111111111,589,408,181,181,FLAO,FLAOAO,13.8000001907
20181124,04:45:18,9840,2.73333333333,9257,2.57138888889,456,386,69,127,FLAO,FLAOAO,12.8000001907
20181125,00:46:44,0,0.0,-442,-0.122777777778,442,361,80,0,FLAO,FLAOAO,8.27000045776
20181125,07:15:05,2353,0.653611111111,1386,0.385,907,332,575,58,FLAO,FLAOAO,9.60000038147
20181125,08:03:25,3135,0.870833333333,2674,0.742777777778,408,285,123,51,FLAO,FLAOAO,14.1000003815
20181126,01:34:27,7637,2.12138888889,7139,1.98305555556,414,347,67,82,FLAO,FLAOAO,13.1999998093
20181126,03:45:25,7112,1.97555555556,6429,1.78583333333,600,358,241,83,FLAO,FLAOAO,12.1059999466
20181126,05:51:42,6684,1.85666666667,6199,1.72194444444,403,338,65,80,FLAO,FLAOAO,12.5190000534
20181126,09:49:34,2350,0.652777777778,2007,0.5575,326,261,64,17,FLAO,FLAOAO,14.1000003815
20181127,00:49:26,495,0.1375,82,0.0227777777778,412,344,68,0,FLAO,FLAOAO,8.27000045776
20181127,01:11:04,3980,1.10555555556,3247,0.901944444444,414,317,97,318,FLAO,FLAOTT,10.7299995422
20181127,02:37:52,1995,0.554166666667,1337,0.371388888889,527,427,99,130,FLAO,FLAOTT,15.279999733
20181127,03:15:22,1794,0.498333333333,1103,0.306388888889,595,416,178,95,FLAO,FLAOTT,15.279999733
20181127,04:04:54,1838,0.510555555556,1218,0.338333333333,523,412,110,97,FLAO,FLAOTT,15.279999733
20181127,04:40:57,4648,1.29111111111,3874,1.07611111111,388,319,69,385,FLAO,FLAOTT,12.8599996567
20181127,06:24:16,1579,0.438611111111,1038,0.288333333333,436,306,130,104,FLAO,FLAOTT,10.9300003052
20181127,06:51:59,661,0.183611111111,254,0.0705555555556,364,287,76,42,FLAO,FLAOTT,10.9300003052
20181127,08:57:29,16144,4.48444444444,15549,4.31916666667,402,323,79,192,FLAO,FLAOAO,14.1000003815
20181128,01:55:32,0,0.0,-380,-0.105555555556,380,310,70,0,FLAO,FLAOAO,8.27000045776
20181213,00:46:24,495,0.1375,24,0.00666666666667,471,323,148,0,FLAO,FLAOAO,8.52999973297
20181214,00:42:58,379,0.105277777778,13,0.00361111111111,366,289,76,0,FLAO,FLAOAO,8.31999969482
20181216,08:35:51,1608,0.446666666667,1096,0.304444444444,448,181,267,63,LBTI,FLAOAO,8.0
20181216,09:39:58,9251,2.56972222222,8678,2.41055555556,267,173,94,306,LBTI,FLAOAO,8.0
20181223,00:54:02,5943,1.65083333333,5653,1.57027777778,286,141,145,3,LBTI,FLAOAO,2.05999994278
20181223,02:34:56,2238,0.621666666667,1807,0.501944444444,430,110,319,0,LBTI,FLAOAO,6.28999996185
20181223,03:12:31,3132,0.87,2629,0.730277777778,502,111,391,0,LBTI,FLAOAO,7.21000003815
20181223,04:05:41,3952,1.09777777778,2817,0.7825,1135,113,1021,0,LBTI,FLAOAO,9.63000011444
20181223,05:30:20,654,0.181666666667,331,0.0919444444444,319,59,260,3,LBTI,FLAOAO,2.99000000954
20181223,07:47:03,1869,0.519166666667,430,0.119444444444,1439,133,1306,0,LBTI,FLAOAO,9.17000007629
20181223,08:18:41,1639,0.455277777778,766,0.212777777778,696,105,591,175,LBTI,FLAOAO,4.30999994278
20181223,08:51:33,8954,2.48722222222,8628,2.39666666667,125,76,49,200,LBTI,FLAOAO,4.30999994278
20181224,00:37:17,612,0.17,94,0.0261111111111,508,93,414,9,LBTI,FLAOAO,5.94999980927
20181224,03:48:04,1692,0.47,1331,0.369722222222,360,147,213,0,LBTI,FLAOAO,7.0
20181224,04:50:36,3403,0.945277777778,2255,0.626388888889,878,200,678,269,LBTI,FLAOAO,5.13000011444
20181224,06:05:24,6721,1.86694444444,5695,1.58194444444,218,138,80,808,LBTI,FLAOAO,8.27000045776
20181224,07:58:08,6225,1.72916666667,5215,1.44861111111,999,217,782,10,LBTI,FLAOAO,13.1000003815
20181224,09:55:18,4161,1.15583333333,3846,1.06833333333,277,116,161,36,LBTI,FLAOAO,5.73000001907
20181224,11:05:12,2518,0.699444444444,2229,0.619166666667,233,133,99,55,LBTI,FLAOAO,5.73000001907
20181224,12:01:47,1938,0.538333333333,1516,0.421111111111,348,98,249,74,LBTI,FLAOAO,3.31999993324
20181224,12:34:33,4805,1.33472222222,3870,1.075,272,97,174,663,LBTI,FLAOAO,4.80000019073
20181225,00:29:59,1112,0.308888888889,606,0.168333333333,497,111,385,9,LBTI,FLAOAO,2.05999994278
20181225,01:01:57,244,0.0677777777778,81,0.0225,162,118,43,0,LBTI,FLAOAO,3.47000002861
20181225,01:22:50,5963,1.65638888889,5476,1.52111111111,395,216,178,91,LBTI,FLAOAO,12.0
20181225,03:02:29,3177,0.8825,2921,0.811388888889,249,116,133,6,LBTI,FLAOAO,7.57999992371
20181225,03:55:51,3904,1.08444444444,3266,0.907222222222,638,138,500,0,LBTI,FLAOAO,12.0
20181225,05:01:14,6752,1.87555555556,4911,1.36416666667,613,120,492,1228,LBTI,FLAOAO,7.57999992371
20181225,07:52:35,5328,1.48,4900,1.36111111111,131,98,32,296,LBTI,FLAOAO,4.0
20181225,09:28:48,11167,3.10194444444,10722,2.97833333333,214,150,63,230,LBTI,FLAOAO,4.0
20181230,06:38:54,6903,1.9175,6004,1.66777777778,502,128,374,396,LBTI,FLAOAO,2.69000005722
20181230,08:41:01,3698,1.02722222222,3363,0.934166666667,187,126,61,146,LBTI,FLAOAO,2.69000005722
20181230,09:55:09,6572,1.82555555556,5872,1.63111111111,252,120,132,447,LBTI,FLAOAO,4.30999994278
20181230,11:45:08,4563,1.2675,4178,1.16055555556,264,109,155,120,LBTI,FLAOAO,5.73000001907
20181230,13:01:29,1352,0.375555555556,1106,0.307222222222,231,97,134,14,LBTI,FLAOAO,2.13000011444
20181230,13:26:44,1551,0.430833333333,1365,0.379166666667,167,109,57,17,LBTI,FLAOAO,6.19000005722
20190104,00:54:54,393,0.109166666667,50,0.0138888888889,342,249,93,0,FLAO,FLAOAO,8.31999969482
20190105,00:53:42,515,0.143055555556,289,0.0802777777778,225,158,67,0,LBTI,FLAOAO,2.52999997139
20190105,01:04:45,3359,0.933055555556,3122,0.867222222222,236,110,126,0,LBTI,FLAOAO,12.0
20190105,02:02:18,2643,0.734166666667,2414,0.670555555556,228,137,90,0,LBTI,FLAOAO,7.57999992371
20190105,02:46:25,4194,1.165,3903,1.08416666667,290,104,185,0,LBTI,FLAOAO,12.0
20190105,03:56:34,4018,1.11611111111,3716,1.03222222222,288,77,210,13,LBTI,FLAOAO,7.57999992371
20190105,05:04:54,4295,1.19305555556,3415,0.948611111111,863,139,723,16,LBTI,FLAOAO,8.27000045776
20190105,06:16:40,4107,1.14083333333,3724,1.03444444444,382,172,210,0,LBTI,FLAOAO,6.19000005722
20190108,01:07:23,2294,0.637222222222,2014,0.559444444444,202,73,129,77,LBTI,FLAOAO,6.01999998093
20190108,01:45:49,3661,1.01694444444,3163,0.878611111111,316,97,218,181,LBTI,FLAOAO,0.860000014305
20190108,02:47:05,5746,1.59611111111,5341,1.48361111111,234,99,135,170,LBTI,FLAOAO,6.15999984741
20190108,04:24:51,6402,1.77833333333,6050,1.68055555556,189,127,61,162,LBTI,FLAOAO,7.05000019073
20190108,06:11:51,4095,1.1375,3902,1.08388888889,137,74,62,55,LBTI,FLAOAO,7.34000015259
20190109,10:33:16,4798,1.33277777778,4049,1.12472222222,440,250,190,307,FLAO,FLAOTT,12.2700004578
20190124,01:33:58,1370,0.380555555556,674,0.187222222222,680,404,275,15,FLAO,FLAOTT,13.8400001526
20190124,02:14:46,15263,4.23972222222,14084,3.91222222222,689,272,416,490,FLAO,FLAOTT,11.3400001526
20190124,09:27:31,8266,2.29611111111,7030,1.95277777778,917,490,427,318,FLAO,FLAOTT,15.8999996185
20190124,11:53:30,824,0.228888888889,413,0.114722222222,394,247,146,16,FLAO,FLAOTT,15.8999996185
20190124,13:01:42,2238,0.621666666667,1689,0.469166666667,462,329,132,87,FLAO,FLAOTT,15.8999996185
20190125,01:22:44,1395,0.3875,961,0.266944444444,434,323,110,0,FLAO,FLAOAO,8.17000007629
20190125,02:15:19,2380,0.661111111111,1885,0.523611111111,495,267,227,0,FLAO,FLAOTT,11.9300003052
20190125,02:55:04,2361,0.655833333333,1957,0.543611111111,307,244,63,96,FLAO,FLAOTT,11.9300003052
20190125,03:34:30,1174,0.326111111111,682,0.189444444444,371,257,113,121,FLAO,FLAOTT,14.0600004196
20190125,05:56:35,5291,1.46972222222,4803,1.33416666667,311,281,29,176,FLAO,FLAOTT,14.0600004196
20190127,01:23:11,438,0.121666666667,18,0.005,420,285,135,0,FLAO,FLAOAO,8.52999973297
20190127,11:43:25,7803,2.1675,6852,1.90333333333,376,311,65,574,FLAO,FLAOAO,7.18499994278
20190212,04:58:02,11682,3.245,9757,2.71027777778,464,303,161,1460,FLAO,FLAOTT,15.4899997711
20190212,10:39:07,2095,0.581944444444,970,0.269444444444,1094,422,672,30,FLAO,FLAOTT,11.9370002747
20190212,11:14:08,2782,0.772777777778,2347,0.651944444444,331,262,69,103,FLAO,FLAOTT,11.9370002747
20190224,02:49:38,554,0.153888888889,104,0.0288888888889,313,189,124,136,LBTI,FLAOAO,1.91999995708
20190224,02:59:21,1147,0.318611111111,160,0.0444444444444,987,239,747,0,LBTI,FLAOAO,16.1800003052
20190224,03:18:32,8696,2.41555555556,7948,2.20777777778,574,396,177,174,LBTI,FLAOAO,16.1800003052
20190224,05:53:40,2252,0.625555555556,1760,0.488888888889,405,159,246,86,LBTI,FLAOAO,5.11000013351
20190224,07:39:29,962,0.267222222222,245,0.0680555555556,705,148,557,11,LBTI,FLAOAO,14.5699996948
20190224,07:59:28,6181,1.71694444444,5748,1.59666666667,312,153,159,119,LBTI,FLAOAO,14.5699996948
20190224,09:43:14,6515,1.80972222222,5992,1.66444444444,387,179,207,135,LBTI,FLAOAO,15.5900001526
20190224,11:32:03,5981,1.66138888889,5536,1.53777777778,334,133,200,110,LBTI,FLAOAO,14.8299999237
20190225,01:25:04,1138,0.316111111111,239,0.0663888888889,888,153,734,9,LBTI,FLAOAO,1.91999995708
20190225,01:45:55,651,0.180833333333,310,0.0861111111111,341,151,189,0,LBTI,FLAOAO,13.1000003815
20190225,02:04:03,596,0.165555555556,234,0.065,362,122,240,0,LBTI,FLAOAO,13.1000003815
20190225,02:14:18,1543,0.428611111111,1122,0.311666666667,354,114,239,67,LBTI,FLAOAO,6.75
20190225,02:40:29,715,0.198611111111,489,0.135833333333,199,118,81,25,LBTI,FLAOAO,8.42000007629
20190225,02:52:42,777,0.215833333333,457,0.126944444444,268,185,83,51,LBTI,FLAOAO,6.75
20190225,03:05:58,13390,3.71944444444,12616,3.50444444444,185,115,69,588,LBTI,FLAOAO,8.42000007629
20190225,06:49:29,1437,0.399166666667,1069,0.296944444444,329,87,242,38,LBTI,FLAOAO,6.94999980927
20190225,07:13:41,10745,2.98472222222,9548,2.65222222222,288,87,201,908,LBTI,FLAOAO,6.01000022888
20190225,10:13:26,11386,3.16277777778,9763,2.71194444444,290,94,196,1333,LBTI,FLAOAO,4.82000017166
20190228,01:53:41,1351,0.375277777778,206,0.0572222222222,1144,327,816,0,FLAO,FLAOAO,6.40000009537
20190228,02:24:48,1483,0.411944444444,700,0.194444444444,754,488,265,28,FLAO,FLAOAO,15.3199996948
20190228,02:49:37,481,0.133611111111,22,0.00611111111111,459,252,207,0,FLAO,FLAOAO,15.9300003052
20190228,02:57:43,616,0.171111111111,239,0.0663888888889,348,250,97,28,FLAO,FLAOAO,15.3199996948
20190228,03:08:03,2449,0.680277777778,1659,0.460833333333,375,245,129,415,FLAO,FLAOAO,15.9300003052
20190228,03:48:56,592,0.164444444444,261,0.0725,298,243,54,32,FLAO,FLAOAO,15.3199996948
20190228,03:58:54,742,0.206111111111,310,0.0861111111111,406,234,171,25,FLAO,FLAOAO,13.75
20190228,04:11:25,1074,0.298333333333,534,0.148333333333,517,273,244,22,FLAO,FLAOAO,13.75
20190228,04:29:24,883,0.245277777778,327,0.0908333333333,527,291,236,27,FLAO,FLAOAO,13.75
20190228,08:53:59,1523,0.423055555556,1109,0.308055555556,361,281,80,51,FLAO,FLAOAO,15.5200004578
20190228,09:19:26,3337,0.926944444444,2370,0.658333333333,513,315,197,454,FLAO,FLAOAO,13.1099996567
20190228,10:15:07,604,0.167777777778,267,0.0741666666667,311,267,44,25,FLAO,FLAOAO,15.5200004578
20190228,10:34:01,587,0.163055555556,270,0.075,290,243,46,27,FLAO,FLAOAO,15.6499996185
20190228,10:43:52,3108,0.863333333333,2313,0.6425,329,292,37,464,FLAO,FLAOAO,12.9399995804
20190228,11:42:45,644,0.178888888889,277,0.0769444444444,341,289,51,26,FLAO,FLAOAO,15.6499996185
20190320,04:06:04,1274,0.353888888889,966,0.268333333333,307,260,46,0,FLAO,FLAOTT,10.529999733
20190320,04:27:24,513,0.1425,23,0.00638888888889,490,341,149,0,FLAO,FLAOTT,10.529999733
20190320,04:49:41,3777,1.04916666667,3407,0.946388888889,275,232,43,93,FLAO,FLAOTT,10.529999733
20190320,06:27:52,1949,0.541388888889,198,0.055,1751,192,1559,0,FLAO,FLAOTT,10.529999733
20190320,07:02:26,1775,0.493055555556,1118,0.310555555556,182,133,48,474,FLAO,FLAOTT,10.529999733
20190320,07:32:05,7298,2.02722222222,6683,1.85638888889,311,217,94,302,FLAO,FLAOTT,10.529999733
20190320,09:38:20,369,0.1025,49,0.0136111111111,320,227,92,0,FLAO,FLAOTT,10.529999733
20190320,09:44:43,688,0.191111111111,389,0.108055555556,277,233,44,21,FLAO,FLAOTT,10.529999733
20190320,10:02:34,5405,1.50138888889,4875,1.35416666667,369,269,100,160,FLAO,FLAOTT,10.529999733
20190320,12:27:24,588,0.163333333333,239,0.0663888888889,331,276,54,17,FLAO,FLAOTT,14.8599996567
20190323,04:15:09,8934,2.48166666667,8219,2.28305555556,493,386,106,220,FLAO,FLAOTT,13.7700004578
20190323,11:34:57,2243,0.623055555556,1583,0.439722222222,519,389,130,140,FLAO,FLAOTT,13.5699996948
20190324,04:25:42,403,0.111944444444,29,0.00805555555556,373,270,102,0,FLAO,FLAOTT,13.5799999237
20190324,04:33:07,2236,0.621111111111,1744,0.484444444444,335,274,61,156,FLAO,FLAOTT,13.5799999237
20190325,02:01:41,1362,0.378333333333,860,0.238888888889,501,356,145,0,FLAO,FLAOAO,10.5
20190325,04:54:23,8428,2.34111111111,6899,1.91638888889,648,623,25,880,FLAO,FLAOTT,13.5799999237
20190326,02:21:18,10666,2.96277777778,8699,2.41638888889,621,207,413,1346,FLAO,FLAOTT,10.8400001526
20190326,06:04:24,1505,0.418055555556,580,0.161111111111,898,724,173,25,FLAO,FLAOTT,13.9300003052
20190326,06:29:37,8772,2.43666666667,8184,2.27333333333,316,278,38,272,FLAO,FLAOTT,13.9300003052
20190326,09:21:46,9913,2.75361111111,9271,2.57527777778,392,265,127,249,FLAO,FLAOTT,13.9300003052
20190418,09:08:28,3232,0.897777777778,2073,0.575833333333,1095,319,775,63,LBTI,FLAOAO,2.24000000954
20190418,10:02:35,8645,2.40138888889,7444,2.06777777778,343,101,242,857,LBTI,FLAOAO,9.64999961853
20190419,02:22:00,2333,0.648055555556,1107,0.3075,1226,153,1072,0,LBTI,FLAOAO,5.48999977112
20190419,03:01:39,6526,1.81277777778,6205,1.72361111111,306,103,203,14,LBTI,FLAOAO,8.06999969482
20190419,04:50:42,1288,0.357777777778,1050,0.291666666667,237,95,141,0,LBTI,FLAOAO,5.48999977112
20190419,05:14:13,494,0.137222222222,304,0.0844444444444,189,90,98,0,LBTI,FLAOAO,8.06999969482
20190419,05:31:08,11148,3.09666666667,11033,3.06472222222,100,33,66,14,LBTI,FLAOAO,6.48999977112
20190419,08:41:24,2381,0.661388888889,1812,0.503333333333,552,336,215,16,LBTI,FLAOAO,7.25
20190419,09:22:38,5736,1.59333333333,4952,1.37555555556,517,272,244,265,LBTI,FLAOAO,12.1099996567
20190419,11:32:21,3910,1.08611111111,3220,0.894444444444,690,160,529,0,LBTI,FLAOAO,4.80999994278
20190420,02:02:27,4965,1.37916666667,3377,0.938055555556,1257,155,1102,330,LBTI,FLAOAO,2.36999988556
20190420,03:25:54,3156,0.876666666667,2757,0.765833333333,174,123,50,224,LBTI,FLAOAO,2.36999988556
20190420,04:22:24,2002,0.556111111111,1653,0.459166666667,227,97,130,121,LBTI,FLAOAO,5.11000013351
20190420,04:56:09,2015,0.559722222222,1769,0.491388888889,234,109,125,11,LBTI,FLAOAO,2.36999988556
20190420,05:33:35,3190,0.886111111111,2891,0.803055555556,275,98,176,23,LBTI,FLAOAO,6.80000019073
20190420,06:27:48,4333,1.20361111111,3925,1.09027777778,361,129,232,46,LBTI,FLAOAO,7.25
20190420,07:40:10,1647,0.4575,1279,0.355277777778,322,134,188,45,LBTI,FLAOAO,7.11999988556
20190420,10:14:27,3675,1.02083333333,3380,0.938888888889,233,139,94,61,LBTI,FLAOAO,7.40999984741
20190421,07:32:57,387,0.1075,205,0.0569444444444,181,117,64,0,LBTI,FLAOAO,1.86000001431
20190421,07:39:38,1304,0.362222222222,931,0.258611111111,306,89,217,66,LBTI,FLAOAO,4.82000017166
20190421,08:02:25,6635,1.84305555556,5853,1.62583333333,118,69,49,663,LBTI,FLAOAO,4.82000017166
20190421,11:17:26,4189,1.16361111111,3383,0.939722222222,682,121,561,123,LBTI,FLAOAO,8.25
20190427,09:07:25,9991,2.77527777778,8781,2.43916666667,749,332,416,461,FLAO,FLAOTT,14.4200000763
20190428,06:33:36,9950,2.76388888889,9316,2.58777777778,421,337,84,212,FLAO,FLAOTT,15.7700004578
20190428,09:53:00,5396,1.49888888889,4916,1.36555555556,315,304,10,164,FLAO,FLAOTT,14.9200000763
20190501,08:26:47,1368,0.38,226,0.0627777777778,1129,347,782,12,FLAO,FLAOTT,14.9200000763
20190501,08:49:43,4253,1.18138888889,3778,1.04944444444,354,289,64,120,FLAO,FLAOTT,14.9200000763
20190501,10:00:40,1551,0.430833333333,413,0.114722222222,1138,289,848,0,FLAO,FLAOTT,14.4200000763
20190501,10:26:36,4095,1.1375,3511,0.975277777778,354,300,54,228,FLAO,FLAOTT,14.4200000763
20190502,05:13:05,1274,0.353888888889,157,0.0436111111111,1096,217,878,20,FLAO,FLAOTT,14.0500001907
20190505,03:23:54,662,0.183888888889,235,0.0652777777778,427,298,128,0,FLAO,FLAOAO,8.10999965668
20190505,03:46:29,921,0.255833333333,516,0.143333333333,405,315,90,0,FLAO,FLAOAO,8.10999965668
20190505,09:32:18,3923,1.08972222222,2934,0.815,608,248,360,379,FLAO,FLAOTT,10.7600002289
20190518,02:24:33,3774,1.04833333333,842,0.233888888889,2898,337,2560,33,LBTI,FLAOAO,2.36999988556
20190518,03:28:27,3036,0.843333333333,2660,0.738888888889,376,91,284,0,LBTI,FLAOAO,4.88000011444
20190518,04:19:19,8037,2.2325,7641,2.1225,396,301,95,0,LBTI,FLAOAO,6.80000019073
20190518,06:33:37,1126,0.312777777778,885,0.245833333333,241,82,158,0,LBTI,FLAOAO,4.88000011444
20190518,07:04:47,8826,2.45166666667,8088,2.24666666667,593,253,339,144,LBTI,FLAOAO,3.0
20190518,09:34:52,5779,1.60527777778,4660,1.29444444444,585,135,449,532,LBTI,FLAOAO,6.84999990463
20190518,11:13:35,2450,0.680555555556,1907,0.529722222222,170,121,49,372,LBTI,FLAOAO,5.86000013351
20190519,03:11:24,701,0.194722222222,516,0.143333333333,114,56,58,71,LBTI,FLAOAO,1.39999997616
20190519,03:23:25,7450,2.06944444444,6682,1.85611111111,353,119,234,415,LBTI,FLAOAO,7.88999986649
20190519,05:34:38,1266,0.351666666667,981,0.2725,285,117,168,0,LBTI,FLAOAO,4.05000019073
20190519,06:00:17,4000,1.11111111111,3621,1.00583333333,287,154,133,90,LBTI,FLAOAO,4.05000019073
20190519,07:15:23,4444,1.23444444444,3733,1.03694444444,320,132,187,390,LBTI,FLAOAO,6.84999990463
20190519,08:29:49,4532,1.25888888889,4008,1.11333333333,171,110,61,352,LBTI,FLAOAO,5.86000013351
20190912,05:58:52,5562,1.545,2715,0.754166666667,2528,35,2493,318,LBTI,FLAOAO,2.42000007629
20190912,07:55:58,3345,0.929166666667,2541,0.705833333333,361,22,338,442,LBTI,FLAOAO,2.42000007629
20190912,08:51:47,3979,1.10527777778,3689,1.02472222222,59,47,12,230,LBTI,FLAOAO,2.42000007629
20190917,09:47:53,3035,0.843055555556,613,0.170277777778,2404,118,2285,17,LBTI,FLAOAO,2.11999988556
20190917,10:47:39,3832,1.06444444444,2860,0.794444444444,606,171,434,365,LBTI,FLAOAO,6.73000001907
20190917,11:53:43,2945,0.818055555556,2038,0.566111111111,789,43,746,117,LBTI,FLAOAO,0.0799999982119
20190918,01:47:54,2672,0.742222222222,511,0.141944444444,2141,42,2099,18,LBTI,FLAOAO,0.0299999993294
20190918,02:55:26,4481,1.24472222222,3880,1.07777777778,364,114,250,236,LBTI,FLAOAO,12.0
20190918,04:10:26,2374,0.659444444444,1931,0.536388888889,249,96,153,192,LBTI,FLAOAO,10.279999733
20190918,04:52:50,1049,0.291388888889,894,0.248333333333,155,72,82,0,LBTI,FLAOAO,4.90000009537
20190918,05:11:29,1437,0.399166666667,1334,0.370555555556,102,60,42,0,LBTI,FLAOAO,4.90000009537
20190918,05:39:35,7314,2.03166666667,7020,1.95,190,76,114,103,LBTI,FLAOAO,5.94999980927
20190918,07:42:28,4624,1.28444444444,3932,1.09222222222,277,72,205,414,LBTI,FLAOAO,5.23999977112
20190918,09:06:04,17315,4.80972222222,16861,4.68361111111,168,78,89,285,LBTI,FLAOAO,12.0
20190919,03:11:23,2084,0.578888888889,272,0.0755555555556,1753,39,1713,59,LBTI,FLAOAO,1.25
20190919,03:46:38,1581,0.439166666667,1274,0.353888888889,269,89,180,37,LBTI,FLAOAO,4.90000009537
20190919,04:13:48,2930,0.813888888889,2504,0.695555555556,287,73,213,138,LBTI,FLAOAO,6.84999990463
20190919,05:07:01,2344,0.651111111111,1841,0.511388888889,430,100,329,71,LBTI,FLAOAO,6.84999990463
20190919,05:46:40,1846,0.512777777778,1268,0.352222222222,333,80,252,243,LBTI,FLAOAO,7.32000017166
20190919,06:22:57,240,0.0666666666667,118,0.0327777777778,121,83,38,0,LBTI,FLAOAO,7.32000017166
20190919,06:27:25,1435,0.398611111111,938,0.260555555556,446,77,368,50,LBTI,FLAOAO,2.48000001907
20190919,06:54:53,2162,0.600555555556,1828,0.507777777778,176,124,51,157,LBTI,FLAOAO,2.48000001907
20190919,08:14:31,2763,0.7675,2254,0.626111111111,347,76,271,161,LBTI,FLAOAO,2.00999999046
20190919,09:06:39,10479,2.91083333333,9132,2.53666666667,139,85,53,1207,LBTI,FLAOAO,12.0
20190919,12:01:53,1480,0.411111111111,1105,0.306944444444,164,65,99,210,LBTI,FLAOAO,7.30000019073
20190920,02:44:04,1795,0.498611111111,506,0.140555555556,1242,333,909,46,LBTI,FLAOAO,1.25
20190920,03:14:37,3379,0.938611111111,2920,0.811111111111,212,102,109,245,LBTI,FLAOAO,6.84999990463
20190920,04:11:11,2205,0.6125,1916,0.532222222222,132,72,59,156,LBTI,FLAOAO,5.86000013351
20190920,04:48:09,1274,0.353888888889,1049,0.291388888889,114,73,40,111,LBTI,FLAOAO,6.84999990463
